"IdEntregas","IdOrdenes","IdMaquileros","Fecha","Cantidad","Observaciones","FechaEntregaM","PrecioPactado","Consecutivo"
2194,1917,158,26/02/2015 00:00:00,418,,,27.00,1
2195,1918,158,26/02/2015 00:00:00,669,,,12.00,1
2196,1919,158,26/02/2015 00:00:00,419,,,12.00,1
2197,1912,225,26/02/2015 00:00:00,945,,,7.00,3
2198,1929,200,27/02/2015 00:00:00,632,,,22.00,1
2199,1904,158,03/02/2015 00:00:00,22,,,10.00,1
2200,1905,158,03/02/2015 00:00:00,160,,,10.00,1
2201,1906,158,03/02/2015 00:00:00,107,,,7.00,1
2202,1907,158,03/02/2015 00:00:00,66,,,7.00,1
2203,1908,158,03/02/2015 00:00:00,31,,,13.00,1
2204,1909,158,03/02/2015 00:00:00,24,,,13.00,1
2205,1910,158,03/02/2015 00:00:00,6,,,10.00,1
2206,1911,158,03/02/2015 00:00:00,6,,,10.00,1
2207,1913,214,03/03/2015 00:00:00,954,,,7.00,1
2208,1929,200,03/03/2015 00:00:00,380,,,22.00,2
2209,1913,225,03/03/2015 00:00:00,892,,,7.00,2
2210,1929,209,04/03/2015 00:00:00,501,,,20.00,3
2211,1929,214,04/03/2015 00:00:00,471,,,19.00,4
2212,1929,225,05/03/2015 00:00:00,480,"checar precio con Lucia",,18.00,5
2213,1929,225,07/03/2015 00:00:00,196,,,18.00,6
2214,1927,225,11/03/2015 00:00:00,714,,,12.00,1
2215,1932,226,27/03/2015 00:00:00,40,,,7.00,1
2216,1931,226,27/03/2015 00:00:00,36,,,10.00,1
2217,1935,158,07/04/2015 00:00:00,432,,,11.00,1
2218,1936,158,07/04/2015 00:00:00,432,,,12.00,1
2219,1937,158,07/04/2015 00:00:00,324,,,13.00,1
2220,1928,225,08/04/2015 00:00:00,360,,,18.00,1
2221,1938,158,20/04/2015 00:00:00,1036,"Josefina quiere que se le pague a $ 14.00.Ver con Dany",,12.00,1
2222,1928,158,09/04/2015 00:00:00,359,,,18.00,2
2223,1933,214,13/04/2015 00:00:00,864,,,7.00,1
2224,1934,225,30/04/2015 00:00:00,970,,,9.00,1
2225,1941,226,14/04/2015 00:00:00,67,,,40.00,1
2226,1940,209,14/04/2015 00:00:00,188,,,40.00,1
2227,1939,229,21/04/2015 00:00:00,1036,,,14.00,1
2228,1940,209,17/04/2015 00:00:00,27,,,40.00,2
2229,1947,200,23/04/2015 00:00:00,1036,"Dany:  ver precio con Omar, Quiere que se le pague como la anterior $15.00",,14.00,1
2230,1950,62,24/04/2015 00:00:00,1049,"de la talla mediana solo se llevo los 306 pantalones la chamarra se la lleva ana maria",,40.00,1
2231,1946,158,24/04/2015 00:00:00,1036," Josefina quirere que se le  pague  a $14.00. Checar con Dany",,12.00,1
2232,1951,158,28/04/2015 00:00:00,306,,,40.00,1
2233,1950,209,28/04/2015 00:00:00,306,"le entrego 306 chamarras el pantalon lo tiene leopoldo",,27.00,2
2234,1951,62,30/04/2015 00:00:00,474,,,40.00,2
2235,1951,200,04/05/2015 00:00:00,306,,,40.00,3
2236,1952,200,08/05/2015 00:00:00,1020,"Ver precio con Dany...no esta de acuerdo Omar.",,40.00,1
2237,1952,209,07/05/2015 00:00:00,428,"Ver precio con Dany, no esta de acuerdo Ana Maria. Lo quiere a  $45.00.",,40.00,2
2238,1948,229,11/05/2015 00:00:00,720,,,10.00,1
2239,1952,225,12/05/2015 00:00:00,489,,,40.00,3
2240,1948,229,13/05/2015 00:00:00,1440,,,10.00,2
2241,1949,209,13/05/2015 00:00:00,726,,,9.00,1
2242,1948,158,14/05/2015 00:00:00,720,,,9.00,3
2243,1949,214,14/05/2015 00:00:00,1150,,,9.00,2
2244,1944,158,18/05/2015 00:00:00,852,,,23.00,1
2245,1949,158,18/05/2015 00:00:00,588,,,9.00,3
2246,1944,200,19/05/2015 00:00:00,1068,,,23.00,2
2247,1962,139,25/05/2015 00:00:00,1540,,,10.00,1
2248,1934,225,20/05/2015 00:00:00,970,,,9.00,2
2249,1959,229,21/05/2015 00:00:00,720,,,10.50,1
2250,1955,229,,1086,"Ver precio con  Dany",,14.00,1
2251,1942,229,20/05/2015 00:00:00,864,"autorizo Precio Dany. 20/05",,11.00,1
2252,1964,231,22/05/2015 00:00:00,2331,,,4.00,1
2253,1956,158,22/05/2015 00:00:00,1310,"Entregar vierne4s 29-mayo.",,11.00,1
2254,1944,200,22/05/2015 00:00:00,1062,,,23.00,3
2255,1944,209,23/05/2015 00:00:00,858,,,23.00,4
2256,1958,209,23/05/2015 00:00:00,1212,"CHECAR PRECIO CON LUCIA",,10.00,1
2257,1960,187,25/05/2015 00:00:00,1472,,,10.25,1
2258,1957,187,25/05/2015 00:00:00,1862,,,11.00,1
2259,1961,139,25/05/2015 00:00:00,1108,,,10.00,1
2260,1948,229,26/05/2015 00:00:00,720,,,10.00,4
2261,1949,229,26/05/2015 00:00:00,630,,,9.00,4
2262,1963,225,26/05/2015 00:00:00,1560,"ENTREGAR 1 DE JUNIO 2015.",,5.00,1
2263,1963,231,26/05/2015 00:00:00,1560,,,4.00,2
2264,1945,62,28/05/2015 00:00:00,1860,,,23.00,1
2265,1942,229,28/05/2015 00:00:00,864,"QUEDARON EN $ 11.00",,11.00,2
2266,1943,158,02/06/2015 00:00:00,864,,,12.00,1
2267,1954,200,02/06/2015 00:00:00,400,,,18.00,1
2268,1954,231,03/06/2015 00:00:00,400,,,15.00,2
2269,1943,229,04/06/2015 00:00:00,864,"Dany: que si se lo puede pagar a $15.00..porque pago mucho tiempo extra porque recibio el estampado muy tarde.",,12.00,2
2270,1954,200,05/06/2015 00:00:00,528,,,18.00,3
2271,1954,209,05/06/2015 00:00:00,528,"Ver precio con Dany",,20.00,4
2272,1965,209,06/06/2015 00:00:00,1380,,,10.00,1
2273,1953,209,06/06/2015 00:00:00,284,,,18.00,1
2274,1967,233,09/06/2015 00:00:00,1540,,,10.00,1
2275,1966,139,09/06/2015 00:00:00,1860,,,12.00,1
2276,1953,200,09/06/2015 00:00:00,1442,"Ver con Dany precio....$23.00",,18.00,2
2277,1953,209,09/06/2015 00:00:00,360,"Ver conDany, confirmar precio con el...quiere que se le pague a $22.00",,18.00,3
2278,1969,158,10/06/2015 00:00:00,1341,,,5.00,1
2279,1974,158,17/06/2015 00:00:00,1342,,,6.00,1
2280,1974,229,18/06/2015 00:00:00,924,,,7.00,2
2281,1968,139,22/06/2015 00:00:00,1560,,,5.00,1
2282,1968,229,24/06/2015 00:00:00,1560,,,6.50,2
2283,1975,229,24/06/2015 00:00:00,928,,,6.50,1
2284,1969,158,25/06/2015 00:00:00,1530,,,5.00,2
2285,1972,0,,0,,,0.00,1
2286,1970,224,22/06/2015 00:00:00,0,,,2.75,1
2287,1975,229,30/06/2015 00:00:00,392,,,6.50,2
2288,1975,229,30/06/2015 00:00:00,1520,,,6.50,0
2289,1973,200,01/07/2015 00:00:00,850,,,38.00,1
2290,1969,158,02/07/2015 00:00:00,189,,,5.00,3
2291,1987,233,02/07/2015 00:00:00,409,,,15.00,1
2292,1987,158,02/07/2015 00:00:00,660,,,15.00,2
2293,1988,229,03/07/2015 00:00:00,760,,,14.00,1
2294,1973,236,04/07/2015 00:00:00,890,,,35.00,2
2295,1973,235,06/07/2015 00:00:00,95,,,35.00,3
2296,1973,62,06/07/2015 00:00:00,846,,,42.00,4
2297,1986,242,07/07/2015 00:00:00,916,,,13.00,1
2298,1989,139,07/07/2015 00:00:00,560,,,15.00,1
2299,1988,229,07/07/2015 00:00:00,380,,,14.00,2
2300,1982,237,08/07/2015 00:00:00,1320,"Entregar  el  14 de Julio. Sin falta.",,13.00,1
2301,1988,158,09/07/2015 00:00:00,380,,,14.00,3
2302,1984,238,09/07/2015 00:00:00,1140,,,14.00,1
2303,1983,229,10/07/2015 00:00:00,768,,,14.00,1
2304,1989,139,10/07/2015 00:00:00,560,,,15.00,2
2305,1986,242,10/07/2015 00:00:00,200,,,13.00,2
2306,1973,237,13/07/2015 00:00:00,234,,,35.00,5
2307,1975,226,13/07/2015 00:00:00,1080,,,7.00,3
2308,1996,233,13/07/2015 00:00:00,840,,,5.00,1
2309,1996,229,14/07/2015 00:00:00,1320,"Ver precio, este era precio del maquilero anterior, el recogio el corte que devolvio el otro maquiilero.",,5.50,2
2310,1974,158,11/07/2015 00:00:00,1342,"################",,6.00,3
2311,1980,187,15/07/2015 00:00:00,927,,,18.50,1
2312,2015,236,16/07/2015 00:00:00,1000,,,18.00,1
2313,1985,226,16/07/2015 00:00:00,144,,,15.00,1
2314,1985,238,16/07/2015 00:00:00,576,,,14.00,2
2315,1987,226,02/07/2015 00:00:00,251,,,15.00,3
2316,1973,62,17/07/2015 00:00:00,150,,,42.00,6
2317,1985,240,17/07/2015 00:00:00,144,,,13.00,3
2321,1975,242,17/07/2015 00:00:00,920,,,6.50,4
2322,1979,242,17/07/2015 00:00:00,936,,,16.00,1
2323,1973,200,17/07/2015 00:00:00,201,,,38.00,7
2324,1979,187,21/07/2015 00:00:00,624,,,18.50,2
2325,1973,200,06/07/2015 00:00:00,534,,,38.00,8
2326,1974,240,22/07/2015 00:00:00,1144,,,6.50,4
2327,1990,242,23/07/2015 00:00:00,924,,,7.00,1
2328,1992,187,24/07/2015 00:00:00,1232,,,10.00,1
2329,1994,62,24/07/2015 00:00:00,924,,,7.50,1
2330,1995,158,25/07/2015 00:00:00,1224,"Se acordo precio por la urgencia y ella necesito pagar tiempo extra.",,10.00,1
2331,1993,62,24/07/2015 00:00:00,1220,,,8.00,1
2332,1991,229,24/07/2015 00:00:00,1232,,,9.50,1
2333,2024,158,27/07/2015 00:00:00,120,"te confirmo el precio lo voy a checar con Dany.",,16.00,1
2334,1971,224,,0,,,0.00,1
2335,2015,187,27/07/2015 00:00:00,1000,,,20.00,2
2336,1981,225,28/07/2015 00:00:00,230,,,10.00,1
2337,2015,236,28/07/2015 00:00:00,1000,,,18.00,3
2338,2022,229,29/07/2015 00:00:00,240,,,17.00,1
2339,2023,62,29/07/2015 00:00:00,238,,,14.00,1
2340,2019,225,31/07/2015 00:00:00,146,,,18.00,1
2341,2016,225,31/07/2015 00:00:00,259,,,10.00,1
2342,2018,225,03/08/2015 00:00:00,20,"Checar precio",,10.00,1
2343,2017,225,03/08/2015 00:00:00,159,,,10.00,1
2344,2021,225,03/08/2015 00:00:00,16,,,18.00,1
2345,2020,225,03/08/2015 00:00:00,107,,,18.00,1
2346,2016,225,03/08/2015 00:00:00,82,,,10.00,2
2347,2025,229,04/08/2015 00:00:00,90,,,8.00,1
2348,2026,229,04/08/2015 00:00:00,166,,,8.00,1
2349,2060,226,05/08/2015 00:00:00,536,"CHECAR PRECIO CON ING IGNACIO",,20.00,1
2350,2058,229,04/08/2015 00:00:00,68,"CHECAR PRECIO CON ING IGNACIO",,0.00,1
2351,2060,229,04/08/2015 00:00:00,175,"CHECAR PRECIO CON ING IGNACIO",,0.00,2
2352,2058,158,06/08/2015 00:00:00,185,"CHECAR PRECIO CON ING IGNACIO",,20.00,2
2353,2060,158,06/08/2015 00:00:00,490,"CHECAR PRECIO CON ING. IGNACIO",,20.00,3
2354,2061,229,05/08/2015 00:00:00,231,"CHECAR PRECIO CON ING IGNACIO",,23.00,1
2355,2062,229,06/08/2015 00:00:00,115,"CHECAR PRECIO CON ING IGNACIO",,0.00,1
2356,2059,236,07/08/2015 00:00:00,1626,,,22.00,1
2357,2059,236,11/09/2015 00:00:00,221,,,22.00,2
2358,2064,236,11/08/2015 00:00:00,552,,,22.00,1
2359,2056,240,11/08/2015 00:00:00,306,,,6.50,1
2360,2057,240,11/08/2015 00:00:00,102,,,6.50,1
2361,2063,226,14/08/2015 00:00:00,940,,,20.00,1
2362,2009,158,14/08/2015 00:00:00,510,,,23.00,1
2363,2009,229,14/08/2015 00:00:00,1030,,,23.00,2
2364,2009,245,14/08/2015 00:00:00,510,,,23.00,3
2365,2065,62,17/08/2015 00:00:00,1772,,,19.00,1
2366,2064,236,18/08/2015 00:00:00,546,,,22.00,2
2367,2067,240,19/08/2015 00:00:00,714,,,10.50,1
2368,1997,238,20/08/2015 00:00:00,2040,,,4.50,1
2369,2064,236,21/08/2015 00:00:00,691,,,22.00,3
2370,2005,158,21/08/2015 00:00:00,417,,,0.00,1
2371,2006,158,21/08/2015 00:00:00,405,,,0.00,1
2372,2007,158,21/08/2015 00:00:00,664,,,31.50,1
2373,2008,158,21/08/2015 00:00:00,414,,,0.00,1
2374,1999,229,24/08/2015 00:00:00,1848,,,5.00,1
2375,2002,242,25/08/2015 00:00:00,2070,,,5.00,1
2376,1998,229,27/08/2015 00:00:00,2040,,,4.50,1
2377,2000,250,27/08/2015 00:00:00,924,,,5.00,1
2378,2004,229,27/08/2015 00:00:00,1836,,,5.00,1
2379,2001,238,27/08/2015 00:00:00,2070,"precio de maquila 4.50 por pieza",,4.50,1
2380,2035,238,27/08/2015 00:00:00,1848,"precio de maquila 4.50 pieza",,4.50,1
2381,2000,238,27/08/2015 00:00:00,924,"precio de maquila 4.50 por pieza",,4.50,2
2382,2074,236,27/08/2015 00:00:00,460,"le enviamos el precio depues no tenemos quie lo ponga",,22.00,1
2383,1997,158,28/08/2015 00:00:00,2040,,,5.00,2
2384,2074,200,01/09/2015 00:00:00,1688,,,22.00,2
2385,2073,240,28/08/2015 00:00:00,105,,,8.00,1
2386,2066,226,28/08/2015 00:00:00,816,,,20.00,1
2387,2000,240,29/08/2015 00:00:00,924,,,5.00,3
2388,2000,229,31/08/2015 00:00:00,924,,,5.00,4
2389,2004,238,31/08/2015 00:00:00,1836,,,4.50,2
2390,1998,238,31/08/2015 00:00:00,2040,,,4.50,2
2391,2031,250,02/09/2015 00:00:00,455,,,10.00,1
2392,2028,158,01/09/2015 00:00:00,1122,,,10.00,1
2393,2031,229,03/09/2015 00:00:00,458,,,11.00,2
2394,2036,229,03/09/2015 00:00:00,1848,,,5.00,1
2395,2077,226,04/09/2015 00:00:00,264,,,20.00,1
2396,2076,229,03/09/2015 00:00:00,136,,,14.00,1
2397,2069,238,03/09/2015 00:00:00,920,,,10.00,1
2398,2068,238,01/09/1938 00:00:00,920,,,10.00,1
2399,2075,236,03/09/2015 00:00:00,920,,,22.00,1
2400,2003,242,04/09/2015 00:00:00,3942,,,5.00,1
2401,2002,240,04/09/2015 00:00:00,2286,,,5.00,2
2402,2071,225,03/08/2015 00:00:00,125,,,10.00,1
2403,2072,225,03/08/2015 00:00:00,60,,,18.00,1
2404,2037,229,06/10/2015 00:00:00,2034,,,5.00,1
2405,2038,229,04/09/2015 00:00:00,1854,,,4.50,1
2406,2075,200,08/09/2015 00:00:00,1220,,,22.00,2
2407,2033,62,09/09/2015 00:00:00,2040,,,5.00,1
2408,2041,62,09/09/2015 00:00:00,1320,,,11.00,1
2409,2042,62,09/09/2015 00:00:00,1034,,,11.00,1
2410,2001,251,11/09/2015 00:00:00,1044,,,5.50,2
2411,2001,187,27/10/2015 00:00:00,180,"SOBRANTES",,5.00,3
2412,2001,62,11/09/2015 00:00:00,1044,,,5.00,3
2413,2039,158,12/09/2015 00:00:00,1220,"checar precio con lucia",,11.00,1
2414,2034,187,14/09/2015 00:00:00,1500,,,5.00,1
2415,2092,251,14/09/2015 00:00:00,416,,,20.00,1
2416,2036,242,15/09/2015 00:00:00,2088,,,5.00,2
2417,2086,229,17/09/2015 00:00:00,1161,,,11.00,1
2418,2059,236,17/09/2015 00:00:00,483,,,22.00,3
2419,2034,187,17/09/2015 00:00:00,540,,,5.00,2
2420,2087,226,18/09/2015 00:00:00,1161,,,10.00,1
2421,2089,236,17/09/2015 00:00:00,1161,,,11.00,1
2422,2090,200,22/09/2015 00:00:00,460,,,22.00,1
2423,2085,158,22/09/2015 00:00:00,1116,"Dany: Por favor ver precio...josefina no acpta a 7",,7.00,1
2424,2027,187,17/09/2015 00:00:00,1122,,,11.00,1
2425,2029,187,17/09/2015 00:00:00,1320,,,11.00,1
2426,2040,158,22/09/2015 00:00:00,1016,"La pide a $12.00 como le pago la anterior",,11.00,1
2427,2079,62,24/09/2015 00:00:00,1530,,,11.00,1
2428,2088,229,21/09/2015 00:00:00,1161,,,11.00,1
2429,2044,187,25/09/2015 00:00:00,1023,,,9.50,1
2430,2078,200,15/10/2015 00:00:00,973,,,11.00,1
2431,2093,200,28/09/2015 00:00:00,176,,,22.00,1
2432,2083,158,29/09/2015 00:00:00,924,,,7.00,1
2433,1973,0,,0,,,0.00,0
2434,2044,226,30/09/2015 00:00:00,99,,,10.00,2
2435,2050,187,01/10/2015 00:00:00,2034,,,5.00,1
2436,2053,229,02/10/2015 00:00:00,1836,,,5.00,1
2437,2051,229,02/10/2015 00:00:00,1386,,,5.00,1
2438,2051,229,03/10/2015 00:00:00,36,,,5.00,2
2439,2054,158,03/10/2015 00:00:00,2034,,,5.00,1
2440,2080,236,05/10/2015 00:00:00,666,,,11.00,1
2441,2055,251,06/10/2015 00:00:00,1422,,,5.00,1
2442,2043,229,06/10/2015 00:00:00,1111,,,10.00,1
2443,2037,187,06/10/2015 00:00:00,2034,,,5.00,2
2444,2084,229,06/10/2015 00:00:00,1116,,,9.00,1
2445,2048,187,07/10/2015 00:00:00,649,,,9.50,1
2446,2052,226,07/10/2015 00:00:00,2034,,,5.00,1
2447,2107,229,08/10/2015 00:00:00,16,,,8.00,1
2448,2106,229,08/10/2015 00:00:00,118,,,8.00,1
2449,2104,229,08/10/2015 00:00:00,60,,,14.00,1
2450,2102,229,08/10/2015 00:00:00,50,,,14.00,1
2451,2103,229,08/10/2015 00:00:00,41,,,8.00,1
2452,2101,229,08/10/2015 00:00:00,77,,,8.00,1
2453,2045,187,10/10/2015 00:00:00,957,,,9.50,1
2454,2109,200,12/10/2015 00:00:00,732,,,22.00,1
2455,2108,200,12/10/2015 00:00:00,408,,,22.00,1
2456,2038,251,13/10/2015 00:00:00,1872,,,5.00,2
2457,2055,187,13/10/2015 00:00:00,1422,,,5.00,2
2458,2088,187,14/10/2015 00:00:00,1080,,,13.00,2
2459,2110,187,14/10/2015 00:00:00,90,,,13.50,1
2460,2048,158,14/10/2015 00:00:00,506,,,10.00,2
2461,2048,226,14/10/2015 00:00:00,154,,,0.00,3
2462,2078,200,16/10/2015 00:00:00,557,,,11.00,0
2463,2052,158,15/10/2015 00:00:00,2034,,,5.00,2
2464,1999,229,08/09/2015 00:00:00,2196,,,0.00,2
2466,2082,229,16/10/2015 00:00:00,924,"PRECIO $9.00 POR PRENDA",,9.00,1
2467,2053,238,16/10/2015 00:00:00,1836,,,5.00,2
2468,2080,251,16/10/2015 00:00:00,864,,,11.00,2
2469,2050,187,19/10/2015 00:00:00,2034,,,6.00,2
2470,2054,187,19/10/2015 00:00:00,2034,,,6.00,2
2471,2081,229,21/10/2015 00:00:00,954,,,11.00,1
2472,2051,255,20/10/2015 00:00:00,1008,,,5.00,3
2473,2033,226,20/10/2015 00:00:00,2040,"CHECAR PRECO CON PALOMA",,0.00,2
2474,2081,158,21/10/2015 00:00:00,576,,,11.00,2
2475,2117,251,22/10/2015 00:00:00,1848,,,5.00,1
2476,2118,158,22/10/2015 00:00:00,1848,,,5.00,1
2477,2105,229,22/10/2015 00:00:00,42,,,14.00,1
2478,2051,256,23/10/2015 00:00:00,414,,,5.00,4
2479,2116,229,26/10/2015 00:00:00,1176,,,5.00,1
2480,2097,158,27/10/2015 00:00:00,1838,,,11.00,1
2481,2096,187,27/10/2015 00:00:00,2244,,,12.00,1
2482,2094,229,26/10/2015 00:00:00,2120,,,12.00,1
2483,2128,256,27/10/2015 00:00:00,1312,,,10.00,1
2485,2083,158,28/10/2015 00:00:00,924,"ESTA ES LA REPETICION DEL CORTE",,7.00,2
2486,2035,229,29/10/2015 00:00:00,1848,,,5.00,2
2487,2129,251,30/10/2015 00:00:00,1640,"Quedo con Paloma a $10.50",,10.50,1
2488,2131,226,31/10/2015 00:00:00,1529,"CHECAR PRECIO CON PALOMA",,10.00,1
2489,2132,226,31/10/2015 00:00:00,1656,"CHECAR PRECIO CON PALOMA",,10.00,1
2490,2137,256,31/10/2015 00:00:00,1320,,,11.00,1
2491,2095,200,11/11/2015 00:00:00,2110,,,11.00,1
2492,2115,193,02/11/2015 00:00:00,2040,,,6.00,1
2493,2112,193,05/11/2015 00:00:00,2040,,,7.00,1
2494,2120,193,05/11/2015 00:00:00,1770,,,7.00,1
2495,2116,229,06/11/2015 00:00:00,864,,,5.00,2
2496,2135,187,06/11/2015 00:00:00,1320,,,13.00,1
2497,2125,187,06/11/2015 00:00:00,2732,,,6.50,1
2498,2126,251,06/11/2015 00:00:00,840,,,10.50,1
2499,2116,251,06/11/2015 00:00:00,2040,,,5.00,3
2500,2034,193,06/11/2015 00:00:00,2040,,,6.00,3
2501,2124,229,06/11/2015 00:00:00,1052,,,7.00,1
2502,2136,229,06/11/2015 00:00:00,1128,,,14.00,1
2503,2119,193,12/11/2015 00:00:00,110,,,7.00,1
2504,2113,193,09/11/2015 00:00:00,1540,,,7.00,1
2505,2122,193,12/11/2015 00:00:00,620,,,7.00,1
2506,2117,158,15/11/2015 00:00:00,471,,,6.00,2
2507,2133,231,09/11/2015 00:00:00,1518,,,10.50,1
2508,2111,193,09/11/2015 00:00:00,2040,,,7.00,1
2509,2114,193,09/11/2015 00:00:00,1540,,,7.00,1
2510,2127,158,11/10/2015 00:00:00,1312,,,10.00,1
2511,2130,200,13/11/2015 00:00:00,1320,,,11.00,1
2512,2121,193,12/11/2015 00:00:00,1510,,,7.00,1
2513,2118,229,13/11/2015 00:00:00,1848,,,5.00,2
2514,2115,261,13/11/2015 00:00:00,2040,,,6.00,2
2515,2117,187,15/11/2015 00:00:00,1413,,,6.00,3
2516,2149,193,20/11/2015 00:00:00,1536,,,5.00,1
2517,2150,193,16/11/2015 00:00:00,1536,,,5.00,1
2518,2138,251,18/11/2015 00:00:00,522,,,18.00,1
2519,2145,229,19/11/2015 00:00:00,1077,,,18.00,1
2520,2201,229,19/11/2015 00:00:00,165,,,8.00,1
2521,2138,229,19/11/2015 00:00:00,204,,,19.00,2
2522,2204,229,19/11/2015 00:00:00,32,,,14.00,1
2523,2203,229,18/11/2015 00:00:00,161,,,8.00,1
2524,2152,256,19/11/2015 00:00:00,1260,,,5.00,1
2525,2123,251,20/11/2015 00:00:00,1536,"El precio fue porque refil¢",,7.00,1
2526,2119,193,20/11/2015 00:00:00,1930,,,7.00,2
2527,2122,193,20/11/2015 00:00:00,910,,,7.00,2
2528,2153,193,20/11/2015 00:00:00,900,,,5.00,1
2529,2154,193,20/11/2015 00:00:00,900,,,5.00,1
2530,2148,158,23/11/2015 00:00:00,1536,,,5.00,1
2531,2210,240,14/10/2015 00:00:00,768,,,5.00,1
2532,2210,187,27/10/2015 00:00:00,924,,,5.00,2
2533,2147,256,24/11/2015 00:00:00,1536,,,5.00,1
2534,2140,256,24/11/2015 00:00:00,390,,,13.00,1
2535,2206,229,24/11/2015 00:00:00,84,,,14.00,1
2536,2205,229,24/11/2015 00:00:00,20,,,8.00,1
2537,2145,229,24/11/2015 00:00:00,760,,,18.00,2
2538,2120,193,25/11/2015 00:00:00,230,,,7.00,2
2539,2152,193,25/11/2015 00:00:00,1260,,,5.00,2
2540,2151,193,25/11/2015 00:00:00,1260,,,5.00,1
2541,2196,226,25/11/2015 00:00:00,1080,,,10.50,1
2542,2170,193,26/11/2015 00:00:00,2040,,,14.00,1
2543,2141,251,26/11/2015 00:00:00,300,,,13.00,1
2544,2186,251,26/11/2015 00:00:00,1024,,,12.00,1
2545,2195,158,26/11/2015 00:00:00,1080,,,10.50,1
2546,2167,193,26/11/2015 00:00:00,1534,,,14.00,1
2547,2138,229,04/12/2015 00:00:00,312,,,18.00,3
2548,2189,256,09/12/2015 00:00:00,1170,,,14.00,1
2549,2139,226,27/11/2015 00:00:00,312,"usuario de lucy bloqueado precio de $18.00",,18.00,1
2550,2158,266,14/12/2015 00:00:00,816,,,6.00,1
2551,2168,193,30/11/2015 00:00:00,1521,,,14.00,1
2552,2169,193,30/11/2015 00:00:00,1534,,,14.00,1
2553,2147,251,01/12/2015 00:00:00,1536,,,5.00,2
2554,2155,256,01/11/2015 00:00:00,1128,,,10.50,1
2555,2143,187,02/12/2015 00:00:00,924,,,28.00,1
2556,2143,236,02/12/2015 00:00:00,672,,,32.00,2
2557,2149,251,03/12/2015 00:00:00,1488,,,6.50,2
2558,2142,251,03/12/2015 00:00:00,100,,,13.00,1
2559,2139,251,03/12/2015 00:00:00,156,,,18.00,2
2561,2139,158,04/12/2015 00:00:00,156,,,18.00,3
2562,2153,225,04/12/2015 00:00:00,900,"CHECAR PRECIO CON PALOMA NO ESTABAN CUANDO ENTREGUE CORTE",,6.00,2
2563,2192,229,04/12/2015 00:00:00,1704,,,18.00,1
2564,2148,229,04/12/2015 00:00:00,1536,,,5.00,2
2565,2139,251,05/12/2015 00:00:00,156,"checar precio con paloma no estaba era sabado",,18.00,4
2566,2143,187,08/12/2015 00:00:00,252,,,28.00,3
2567,2154,185,08/12/2015 00:00:00,900,,,6.00,2
2568,2151,256,08/12/2015 00:00:00,1260,,,6.00,2
2569,2157,256,09/12/2015 00:00:00,1524,,,6.00,1
2570,2143,226,09/12/2015 00:00:00,252,,,28.00,4
2571,2143,158,10/12/2015 00:00:00,462,,,28.00,5
2572,2143,229,10/12/2015 00:00:00,924,,,33.00,6
2573,2172,193,27/11/2015 00:00:00,1620,"CORTADO Y CONFECCIONADO POR JET",,0.00,1
2574,2173,193,27/11/2015 00:00:00,1536,"CORTADO Y CONFECCIONADO POR JET",,0.00,1
2575,2188,209,17/12/2015 00:00:00,1312,,,10.00,1
2576,2150,265,11/12/2015 00:00:00,1356,,,6.00,2
2577,2186,251,14/12/2015 00:00:00,1024,,,15.00,2
2578,2175,193,12/12/2015 00:00:00,2938,,,12.00,1
2579,2178,193,12/12/2015 00:00:00,2977,,,12.00,1
2580,2187,200,15/12/2015 00:00:00,1376,,,20.00,1
2581,2190,251,16/12/2015 00:00:00,1044,,,16.00,1
2582,2190,,,0,,,16.00,2
2583,2166,225,19/12/2015 00:00:00,1521,,,14.00,1
2584,2199,261,17/12/2015 00:00:00,984,,,9.00,1
2585,2158,261,17/12/2015 00:00:00,408,,,6.00,2
2586,2187,236,17/12/2015 00:00:00,860,"CHECAR PRECIO CON LUCIA    $18.50",,0.00,2
2587,2144,268,18/12/2015 00:00:00,2232,,,13.50,1
2588,2143,158,18/12/2015 00:00:00,126,,,40.00,7
2589,2156,158,18/12/2015 00:00:00,1524,"Josefina lo pide a $9 
x el tiempo extra que pago.",,6.00,1
2590,2197,158,18/12/2015 00:00:00,1128,"Confirmar precio con Dany",,18.00,1
2591,2181,193,18/12/2015 00:00:00,2032,,,14.00,1
2592,2188,265,19/12/2015 00:00:00,1568,"checar precio con lucy",,14.00,2
2593,2143,226,17/12/2015 00:00:00,42,,,0.00,8
2594,2159,229,21/12/2015 00:00:00,612,,,6.00,1
2595,2159,256,21/12/2015 00:00:00,612,,,6.00,2
2596,2171,193,04/12/2015 00:00:00,2028,,,14.00,1
2597,2176,193,11/12/2015 00:00:00,2977,,,12.00,1
2598,2183,193,24/12/2015 00:00:00,1520,,,14.00,1
2599,2191,200,22/12/2015 00:00:00,1336,,,18.50,1
2600,2187,200,22/12/2015 00:00:00,516,,,20.00,3
2601,2161,251,22/12/2015 00:00:00,1128,"Dany, a 7 por el tiempo, por tablon",,6.00,1
2602,2180,193,22/12/2015 00:00:00,2028,,,14.00,1
2603,2142,256,22/12/2015 00:00:00,280,"rosa: si por favor lre puede pagar $14.00",,13.00,2
2604,2182,193,22/12/2015 00:00:00,1364,"14
PESOS",,14.00,1
2605,2193,261,23/12/2015 00:00:00,891,,,10.00,1
2606,2199,261,23/12/2015 00:00:00,144,,,9.00,2
